Id,SalePrice
2734,151593.3277875334
2735,117291.40425703791
2736,139097.60914050066
2737,103726.91306356736
2738,168001.25106508587
2739,162703.43360344158
2740,141603.92193748825
2741,133493.32692044345
2742,163518.3915924041
2743,130461.63312137802
2744,147230.62540163845
2745,141143.34732533456
2746,118122.59850215632
2747,155898.314216709
2748,116993.00213739253
2749,105759.71350256237
2750,109256.63312811335
2751,103566.56371265673
2752,237277.51035474823
2753,163242.0603760248
2754,240139.51565372548
2755,146401.21119504492
2756,48752.464034473756
2757,48311.72024375829
2758,49326.531116417376
2759,139568.37408008287
2760,127278.71927269083
2761,139646.48250898044
2762,150452.88532192213
2763,198859.62125831493
2764,163401.69021445815
2765,253096.7193806579
2766,110162.68173555168
2767,50553.23669390031
2768,133063.81938827178
2769,120431.26066425047
2770,165226.0525749235
2771,97252.81085143355
2772,95536.2856915642
2773,159568.66192336497
2774,141803.8925363894
2775,119637.7479632427
2776,151828.1225694667
2777,161942.54547349736
2778,117010.01331780083
2779,125332.23013381171
2780,116523.8723681746
2781,80228.83559826831
2782,68102.20371687203
2783,59167.65716763935
2784,115525.61497097067
2785,130098.72867615847
2786,9620.951097339625
2787,124031.73817897518
2788,39088.30220676237
2789,216324.46706807194
2790,71786.90474599996
2791,117924.23604896804
2792,40505.99965338479
2793,166641.83093874855
2794,55458.84938016976
2795,112265.29255388398
2796,77645.69890797953
2797,232467.25980616175
2798,91466.93012254708
2799,108371.08957945067
2800,58540.17467852007
2801,114477.77359377849
2802,120931.2221949806
2803,215506.76271319506
2804,135671.3756968726
2805,79247.9745170977
2806,84528.97934786906
2807,169605.99289207603
2808,130450.42544552055
2809,123316.88433667808
2810,115358.11320391507
2811,158307.88418996357
2812,153908.03962128866
2813,207373.22933604755
2814,205925.8741215167
2815,83861.29884668463
2816,235473.51578070386
2817,123286.60300333961
2818,111349.93224834325
2819,176274.5391813065
2820,119996.31268390222
2821,98891.87719688471
2822,186893.2160757219
2823,299246.16072118026
2824,167379.95919188554
2825,144203.44517141883
2826,121980.1158527825
2827,155039.21153314016
2828,231757.70432077232
2829,214965.7281921031
2830,249727.13763416
2831,198026.09982069163
2832,231248.93667495134
2833,262353.4860018706
2834,220373.80838472955
2835,231868.4919985321
2836,203120.49162427615
2837,171269.09667969425
2838,148746.47665386624
2839,170973.26212444133
2840,211877.9656586412
2841,208372.82122048386
2842,214785.08454873157
2843,145445.95909081376
2844,174897.11481080996
2845,102122.4649071258
2846,211796.62005002354
2847,189061.54397768877
2848,231935.7413097117
2849,219342.50308739743
2850,272472.8076362058
2851,229126.74667974724
2852,235884.0929629102
2853,223567.5337292552
2854,150023.1013879527
2855,211117.0799407612
2856,212725.65154858516
2857,203263.88633581018
2858,207212.65374989132
2859,105478.91389433318
2860,113479.88527604868
2861,127951.16665948206
2862,209557.37636828749
2863,127837.16120543028
2864,250539.76456140028
2865,161811.4970180008
2866,211206.4143202994
2867,64589.15257566678
2868,130495.94261688576
2869,112282.59279462346
2870,127210.46964285034
2871,77450.87467256864
2872,-7655.1304412435275
2873,90512.27237901301
2874,120649.53270388953
2875,132118.2887676477
2876,161537.8167779888
2877,129366.28729591775
2878,158410.03189922683
2879,114251.50509110116
2880,106774.84137276537
2881,136882.89085976407
2882,136940.34792288323
2883,177382.90629134257
2884,196126.36487765168
2885,166283.44693130418
2886,173889.5164703892
2887,95773.57454203139
2888,137852.55111230141
2889,27218.058666544734
2890,43857.93468833994
2891,150869.02528674062
2892,8296.296077786246
2893,94687.12942478643
2894,13249.076306217583
2895,260162.1757697591
2896,251809.09632065077
2897,198354.26450138073
2898,201985.07974160742
2899,237225.82479479234
2900,158350.7652819031
2901,194177.92251688964
2902,189155.99296962493
2903,289083.84818518
2904,302401.2135206701
2905,42731.331690501655
2906,228716.55123989843
2907,112525.02678906475
2908,110576.13130219001
2909,191876.7821384566
2910,46252.1455213686
2911,82584.39844001736
2912,141260.39804034797
2913,81948.36102358554
2914,67186.05812480836
2915,67183.56286446168
2916,82007.91948312987
2917,151309.97757469513
2918,106262.19878175878
2919,235611.2518131514
